src,src_port,dst,dst_port,protocol,occurrences
192.168.199.135,49612,192.168.199.134,9149,TCP,1
192.168.199.135,49612,192.168.199.134,9472,TCP,1
192.168.199.135,49612,192.168.199.134,10941,TCP,1
192.168.199.135,49612,192.168.199.134,11709,TCP,1
192.168.199.135,49612,192.168.199.134,11965,TCP,1
192.168.199.135,49612,192.168.199.134,12221,TCP,1
192.168.199.135,49612,192.168.199.134,12477,TCP,1
192.168.199.135,49612,192.168.199.134,12733,TCP,1
192.168.199.135,49612,192.168.199.134,12989,TCP,1
192.168.199.135,49612,192.168.199.134,13245,TCP,1
192.168.199.135,49612,192.168.199.134,13501,TCP,1
192.168.199.135,49612,192.168.199.134,13757,TCP,1
192.168.199.135,49612,192.168.199.134,14013,TCP,1
192.168.199.135,49612,192.168.199.134,14269,TCP,1
192.168.199.135,49612,192.168.199.134,14525,TCP,1
192.168.199.135,49612,192.168.199.134,14781,TCP,1
192.168.199.135,49612,192.168.199.134,15805,TCP,1
192.168.199.135,49612,192.168.199.134,16061,TCP,1
192.168.199.135,49612,192.168.199.134,16317,TCP,1
192.168.199.135,49612,192.168.199.134,16573,TCP,1
192.168.199.135,49612,192.168.199.134,16829,TCP,1
192.168.199.135,49612,192.168.199.134,17085,TCP,1
192.168.199.135,49612,192.168.199.134,17341,TCP,1
192.168.199.135,49612,192.168.199.134,17597,TCP,1
192.168.199.135,49612,192.168.199.134,17853,TCP,1
192.168.199.135,49612,192.168.199.134,18109,TCP,1
192.168.199.135,49612,192.168.199.134,18365,TCP,1
192.168.199.135,49612,192.168.199.134,18621,TCP,1
192.168.199.135,49612,192.168.199.134,18877,TCP,1
192.168.199.135,49612,192.168.199.134,19133,TCP,1
192.168.199.135,49612,192.168.199.134,19389,TCP,1
192.168.199.135,49612,192.168.199.134,19645,TCP,1
192.168.199.135,49612,192.168.199.134,19901,TCP,1
192.168.199.135,49612,192.168.199.134,20157,TCP,1
192.168.199.135,49612,192.168.199.134,20413,TCP,1
192.168.199.135,49612,192.168.199.134,20669,TCP,1
192.168.199.135,49612,192.168.199.134,20925,TCP,1
192.168.199.135,49612,192.168.199.134,21181,TCP,1
192.168.199.135,49612,192.168.199.134,21437,TCP,1
192.168.199.135,49612,192.168.199.134,21693,TCP,1
192.168.199.135,49612,192.168.199.134,21949,TCP,1
192.168.199.135,49612,192.168.199.134,22205,TCP,1
192.168.199.135,49612,192.168.199.134,22461,TCP,1
192.168.199.135,49612,192.168.199.134,22717,TCP,1
192.168.199.135,49612,192.168.199.134,22973,TCP,1
192.168.199.135,49612,192.168.199.134,23229,TCP,1
192.168.199.135,49612,192.168.199.134,23741,TCP,1
192.168.199.135,49612,192.168.199.134,23997,TCP,1
192.168.199.135,49612,192.168.199.134,24253,TCP,1
192.168.199.135,49612,192.168.199.134,24509,TCP,1
192.168.199.135,49612,192.168.199.134,24765,TCP,1
192.168.199.135,49612,192.168.199.134,25021,TCP,1
192.168.199.135,49612,192.168.199.134,25277,TCP,1
192.168.199.135,49612,192.168.199.134,25533,TCP,1
192.168.199.135,49612,192.168.199.134,25789,TCP,1
192.168.199.135,49612,192.168.199.134,26045,TCP,1
192.168.199.135,49612,192.168.199.134,26301,TCP,1
192.168.199.135,49612,192.168.199.134,26557,TCP,1
192.168.199.135,49612,192.168.199.134,26813,TCP,1
192.168.199.135,49612,192.168.199.134,27069,TCP,1
192.168.199.135,49612,192.168.199.134,27325,TCP,1
192.168.199.135,49612,192.168.199.134,27581,TCP,1
192.168.199.135,49612,192.168.199.134,27837,TCP,1
192.168.199.135,49612,192.168.199.134,28093,TCP,1
192.168.199.135,49612,192.168.199.134,28349,TCP,1
192.168.199.135,49612,192.168.199.134,28605,TCP,1
192.168.199.135,49612,192.168.199.134,28861,TCP,1
192.168.199.135,49612,192.168.199.134,29117,TCP,1
192.168.199.135,49612,192.168.199.134,29373,TCP,1
192.168.199.135,49612,192.168.199.134,29629,TCP,1
192.168.199.135,49612,192.168.199.134,29885,TCP,1
192.168.199.135,49612,192.168.199.134,30141,TCP,1
192.168.199.135,49612,192.168.199.134,30397,TCP,1
192.168.199.135,49612,192.168.199.134,30653,TCP,1
192.168.199.135,49612,192.168.199.134,30909,TCP,1
192.168.199.135,49612,192.168.199.134,31165,TCP,1
192.168.199.135,49612,192.168.199.134,31421,TCP,1
192.168.199.135,49612,192.168.199.134,31677,TCP,1
192.168.199.135,49612,192.168.199.134,32957,TCP,1
192.168.199.135,49612,192.168.199.134,33213,TCP,1
192.168.199.135,49612,192.168.199.134,33469,TCP,1
192.168.199.135,49612,192.168.199.134,33725,TCP,1
192.168.199.135,49612,192.168.199.134,33981,TCP,1
192.168.199.135,49612,192.168.199.134,34237,TCP,1
192.168.199.135,49612,192.168.199.134,34749,TCP,1
192.168.199.135,49612,192.168.199.134,36285,TCP,1
192.168.199.135,49612,192.168.199.134,37309,TCP,1
192.168.199.135,49612,192.168.199.134,37821,TCP,1
192.168.199.135,49612,192.168.199.134,38589,TCP,1
192.168.199.135,49612,192.168.199.134,39101,TCP,1
192.168.199.135,49612,192.168.199.134,39357,TCP,1
192.168.199.135,49612,192.168.199.134,39613,TCP,1
192.168.199.135,49612,192.168.199.134,40381,TCP,1
192.168.199.135,49612,192.168.199.134,41661,TCP,1
192.168.199.135,49612,192.168.199.134,41917,TCP,1
192.168.199.135,49612,192.168.199.134,42429,TCP,1
192.168.199.135,49612,192.168.199.134,42685,TCP,1
192.168.199.135,49612,192.168.199.134,42941,TCP,1
192.168.199.135,49612,192.168.199.134,43197,TCP,1
192.168.199.135,49612,192.168.199.134,43453,TCP,1
192.168.199.135,49612,192.168.199.134,43690,TCP,1
192.168.199.135,49612,192.168.199.134,43965,TCP,1
192.168.199.135,49612,192.168.199.134,44221,TCP,1
192.168.199.135,49612,192.168.199.134,44733,TCP,1
192.168.199.135,49612,192.168.199.134,45501,TCP,1
192.168.199.135,49612,192.168.199.134,45757,TCP,1
192.168.199.135,49612,192.168.199.134,46013,TCP,1
192.168.199.135,49612,192.168.199.134,46525,TCP,1
192.168.199.135,49612,192.168.199.134,47293,TCP,1
192.168.199.135,49612,192.168.199.134,47549,TCP,1
192.168.199.135,49612,192.168.199.134,48573,TCP,1
192.168.199.135,49612,192.168.199.134,49597,TCP,1
192.168.199.135,49612,192.168.199.134,49853,TCP,1
192.168.199.135,49612,192.168.199.134,51133,TCP,1
192.168.199.135,49612,192.168.199.134,51645,TCP,1
192.168.199.135,49612,192.168.199.134,51901,TCP,1
192.168.199.135,49612,192.168.199.134,52413,TCP,1
192.168.199.135,49612,192.168.199.134,52669,TCP,1
192.168.199.135,49612,192.168.199.134,52925,TCP,1
192.168.199.135,49612,192.168.199.134,53437,TCP,1
192.168.199.135,49612,192.168.199.134,53949,TCP,1
192.168.199.135,49612,192.168.199.134,54461,TCP,1
192.168.199.135,49612,192.168.199.134,54973,TCP,1
192.168.199.135,49612,192.168.199.134,55485,TCP,1
192.168.199.135,49612,192.168.199.134,56253,TCP,1
192.168.199.135,49612,192.168.199.134,57021,TCP,1
192.168.199.135,49612,192.168.199.134,57277,TCP,1
192.168.199.135,49612,192.168.199.134,58301,TCP,1
192.168.199.135,49612,192.168.199.134,59069,TCP,1
192.168.199.135,49612,192.168.199.134,59325,TCP,1
192.168.199.135,49612,192.168.199.134,59581,TCP,1
192.168.199.135,49612,192.168.199.134,60093,TCP,1
192.168.199.135,49612,192.168.199.134,60349,TCP,1
192.168.199.135,49612,192.168.199.134,61117,TCP,1
192.168.199.135,49612,192.168.199.134,61885,TCP,1
192.168.199.135,49612,192.168.199.134,62141,TCP,1
192.168.199.135,49612,192.168.199.134,62397,TCP,1
192.168.199.135,49612,192.168.199.134,63677,TCP,1
192.168.199.135,49612,192.168.199.134,64445,TCP,1
192.168.199.135,49612,192.168.199.134,64701,TCP,1
192.168.199.135,49612,192.168.199.134,64957,TCP,1
192.168.199.135,49612,192.168.199.134,65213,TCP,1
192.168.199.135,49612,192.168.199.135,445,TCP,1
192.168.199.135,49612,192.168.199.138,445,TCP,1
192.168.199.135,49612,192.168.199.142,445,TCP,1
192.168.199.135,49612,192.168.199.145,445,TCP,1
192.168.199.135,49612,192.168.199.148,445,TCP,1
192.168.199.135,49612,192.168.199.150,445,TCP,1
192.168.199.135,49612,192.168.199.153,445,TCP,1
192.168.199.135,49612,192.168.199.154,445,TCP,1
192.168.199.135,49612,192.168.199.156,445,TCP,1
192.168.199.135,49612,192.168.199.158,445,TCP,1
192.168.199.135,49612,192.168.199.16,445,TCP,1
192.168.199.135,49612,192.168.199.160,445,TCP,1
192.168.199.135,49612,192.168.199.163,445,TCP,1
192.168.199.135,49612,192.168.199.164,445,TCP,1
192.168.199.135,49612,192.168.199.166,445,TCP,1
192.168.199.135,49612,192.168.199.167,445,TCP,1
192.168.199.135,49612,192.168.199.17,445,TCP,1
192.168.199.135,49612,192.168.199.170,445,TCP,1
192.168.199.135,49612,192.168.199.173,445,TCP,1
192.168.199.135,49612,192.168.199.181,445,TCP,1
192.168.199.135,49612,192.168.199.182,445,TCP,1
192.168.199.135,49612,192.168.199.185,445,TCP,1
192.168.199.135,49612,192.168.199.186,445,TCP,1
192.168.199.135,49612,192.168.199.189,445,TCP,1
192.168.199.135,49612,192.168.199.194,445,TCP,1
192.168.199.135,49612,192.168.199.195,445,TCP,1
192.168.199.135,49612,192.168.199.196,445,TCP,1
192.168.199.135,49612,192.168.199.198,445,TCP,1
192.168.199.135,49612,192.168.199.199,445,TCP,1
192.168.199.135,49612,192.168.199.2,445,TCP,1
192.168.199.135,49612,192.168.199.20,445,TCP,1
192.168.199.135,49612,192.168.199.202,445,TCP,1
192.168.199.135,49612,192.168.199.205,445,TCP,1
192.168.199.135,49612,192.168.199.206,445,TCP,1
192.168.199.135,49612,192.168.199.210,445,TCP,1
192.168.199.135,49612,192.168.199.211,445,TCP,1
192.168.199.135,49612,192.168.199.212,445,TCP,1
192.168.199.135,49612,192.168.199.213,445,TCP,1
192.168.199.135,49612,192.168.199.215,445,TCP,1
192.168.199.135,49612,192.168.199.221,445,TCP,1
192.168.199.135,49612,192.168.199.223,445,TCP,1
192.168.199.135,49612,192.168.199.227,445,TCP,1
192.168.199.135,49612,192.168.199.228,445,TCP,1
192.168.199.135,49612,192.168.199.230,445,TCP,1
192.168.199.135,49612,192.168.199.231,445,TCP,1
192.168.199.135,49612,192.168.199.233,445,TCP,1
192.168.199.135,49612,192.168.199.234,445,TCP,1
192.168.199.135,49612,192.168.199.237,445,TCP,1
192.168.199.135,49612,192.168.199.239,445,TCP,1
192.168.199.135,49612,192.168.199.249,445,TCP,1
192.168.199.135,49612,192.168.199.253,445,TCP,1
192.168.199.135,49612,192.168.199.29,445,TCP,1
192.168.199.135,49612,192.168.199.3,445,TCP,1
192.168.199.135,49612,192.168.199.34,445,TCP,1
192.168.199.135,49612,192.168.199.37,445,TCP,1
192.168.199.135,49612,192.168.199.40,445,TCP,1
192.168.199.135,49612,192.168.199.43,445,TCP,1
192.168.199.135,49612,192.168.199.45,445,TCP,1
192.168.199.135,49612,192.168.199.47,445,TCP,1
192.168.199.135,49612,192.168.199.48,445,TCP,1
192.168.199.135,49612,192.168.199.49,445,TCP,1
192.168.199.135,49612,192.168.199.50,445,TCP,1
192.168.199.135,49612,192.168.199.51,445,TCP,1
192.168.199.135,49612,192.168.199.52,445,TCP,1
192.168.199.135,49612,192.168.199.53,445,TCP,1
192.168.199.135,49612,192.168.199.54,445,TCP,1
192.168.199.135,49612,192.168.199.55,445,TCP,1
192.168.199.135,49612,192.168.199.56,445,TCP,1
192.168.199.135,49612,192.168.199.57,445,TCP,1
192.168.199.135,49612,192.168.199.59,445,TCP,1
192.168.199.135,49612,192.168.199.6,445,TCP,1
192.168.199.135,49612,192.168.199.62,445,TCP,1
192.168.199.135,49612,192.168.199.63,445,TCP,1
192.168.199.135,49612,192.168.199.65,445,TCP,1
192.168.199.135,49612,192.168.199.66,445,TCP,1
192.168.199.135,49612,192.168.199.67,445,TCP,1
192.168.199.135,49612,192.168.199.68,445,TCP,1
192.168.199.135,49612,192.168.199.69,445,TCP,1
192.168.199.135,49612,192.168.199.7,445,TCP,1
192.168.199.135,49612,192.168.199.70,445,TCP,1
192.168.199.135,49612,192.168.199.71,445,TCP,1
192.168.199.135,49612,192.168.199.72,445,TCP,1
192.168.199.135,49612,192.168.199.73,445,TCP,1
192.168.199.135,49612,192.168.199.74,445,TCP,1
192.168.199.135,49612,192.168.199.75,445,TCP,1
192.168.199.135,49612,192.168.199.76,445,TCP,1
192.168.199.135,49612,192.168.199.77,445,TCP,1
192.168.199.135,49612,192.168.199.78,445,TCP,1
192.168.199.135,49612,192.168.199.79,445,TCP,1
192.168.199.135,49612,192.168.199.80,445,TCP,1
192.168.199.135,49612,192.168.199.81,445,TCP,1
192.168.199.135,49612,192.168.199.82,445,TCP,1
192.168.199.135,49612,192.168.199.83,445,TCP,1
192.168.199.135,49612,192.168.199.84,445,TCP,1
192.168.199.135,49612,192.168.199.85,445,TCP,1
192.168.199.135,49612,192.168.199.86,445,TCP,1
192.168.199.135,49612,192.168.199.87,445,TCP,1
192.168.199.135,49612,192.168.199.88,445,TCP,1
192.168.199.135,49612,192.168.199.89,445,TCP,1
192.168.199.135,49612,192.168.199.9,445,TCP,1
192.168.199.135,49612,192.168.199.90,445,TCP,1
192.168.199.135,49612,192.168.199.93,445,TCP,1
192.168.199.135,49612,192.168.199.96,445,TCP,1
192.168.199.135,49612,192.168.199.97,445,TCP,1
192.168.199.135,49612,192.168.199.98,445,TCP,1
192.168.199.135,49612,192.168.199.99,445,TCP,1
192.168.199.135,49612,192.168.2.134,445,TCP,1
192.168.199.135,49612,192.168.200.134,445,TCP,1
192.168.199.135,49612,192.168.201.134,445,TCP,1
192.168.199.135,49612,192.168.203.134,445,TCP,1
192.168.199.135,49612,192.168.206.134,445,TCP,1
192.168.199.135,49612,192.168.207.134,445,TCP,1
192.168.199.135,49612,192.168.21.134,445,TCP,1
192.168.199.135,49612,192.168.213.134,445,TCP,1
192.168.199.135,49612,192.168.214.134,445,TCP,1
192.168.199.135,49612,192.168.215.134,445,TCP,1
192.168.199.135,49612,192.168.220.134,445,TCP,1
192.168.199.135,49612,192.168.221.134,445,TCP,1
192.168.199.135,49612,192.168.223.134,445,TCP,1
192.168.199.135,49612,192.168.228.134,445,TCP,1
192.168.199.135,49612,192.168.229.134,445,TCP,1
192.168.199.135,49612,192.168.23.134,445,TCP,1
192.168.199.135,49612,192.168.230.134,445,TCP,1
192.168.199.135,49612,192.168.231.134,445,TCP,1
192.168.199.135,49612,192.168.233.134,445,TCP,1
192.168.199.135,49612,192.168.234.134,445,TCP,1
192.168.199.135,49612,192.168.238.134,445,TCP,1
192.168.199.135,49612,192.168.240.134,445,TCP,1
192.168.199.135,49612,192.168.243.134,445,TCP,1
192.168.199.135,49612,192.168.244.134,445,TCP,1
192.168.199.135,49612,192.168.246.134,445,TCP,1
192.168.199.135,49612,192.168.249.134,445,TCP,1
192.168.199.135,49612,192.168.254.134,445,TCP,1
192.168.199.135,49612,192.168.26.134,445,TCP,1
192.168.199.135,49612,192.168.28.134,445,TCP,1
192.168.199.135,49612,192.168.29.134,445,TCP,1
192.168.199.135,49612,192.168.30.134,445,TCP,1
192.168.199.135,49612,192.168.33.134,445,TCP,1
192.168.199.135,49612,192.168.36.134,445,TCP,1
192.168.199.135,49612,192.168.37.0,445,TCP,1
192.168.199.135,49612,192.168.37.134,445,TCP,1
192.168.199.135,49612,192.168.39.134,445,TCP,1
192.168.199.135,49612,192.168.40.134,445,TCP,1
192.168.199.135,49612,192.168.41.134,445,TCP,1
192.168.199.135,49612,192.168.43.134,445,TCP,1
192.168.199.135,49612,192.168.45.134,445,TCP,1
192.168.199.135,49612,192.168.47.134,445,TCP,1
192.168.199.135,49612,192.168.48.134,445,TCP,1
192.168.199.135,49612,192.168.49.134,445,TCP,1
192.168.199.135,49612,192.168.5.134,445,TCP,1
192.168.199.135,49612,192.168.50.134,445,TCP,1
192.168.199.135,49612,192.168.51.134,445,TCP,1
192.168.199.135,49612,192.168.52.134,445,TCP,1
192.168.199.135,49612,192.168.53.134,445,TCP,1
192.168.199.135,49612,192.168.54.134,445,TCP,1
192.168.199.135,49612,192.168.55.134,445,TCP,1
192.168.199.135,49612,192.168.56.134,445,TCP,1
192.168.199.135,49612,192.168.57.134,445,TCP,1
192.168.199.135,49612,192.168.58.134,445,TCP,1
192.168.199.135,49612,192.168.60.134,445,TCP,1
192.168.199.135,49612,192.168.61.134,445,TCP,1
192.168.199.135,49612,192.168.65.134,445,TCP,1
192.168.199.135,49612,192.168.66.134,445,TCP,1
192.168.199.135,49612,192.168.67.134,445,TCP,1
192.168.199.135,49612,192.168.68.134,445,TCP,1
192.168.199.135,49612,192.168.69.134,445,TCP,1
192.168.199.135,49612,192.168.70.134,445,TCP,1
192.168.199.135,49612,192.168.71.134,445,TCP,1
192.168.199.135,49612,192.168.72.134,445,TCP,1
192.168.199.135,49612,192.168.73.134,445,TCP,1
192.168.199.135,49612,192.168.74.134,445,TCP,1
192.168.199.135,49612,192.168.75.134,445,TCP,1
192.168.199.135,49612,192.168.76.134,445,TCP,1
192.168.199.135,49612,192.168.77.134,445,TCP,1
192.168.199.135,49612,192.168.78.134,445,TCP,1
192.168.199.135,49612,192.168.79.134,445,TCP,1
192.168.199.135,49612,192.168.80.134,445,TCP,1
192.168.199.135,49612,192.168.81.134,445,TCP,1
192.168.199.135,49612,192.168.82.134,445,TCP,1
192.168.199.135,49612,192.168.83.134,445,TCP,1
192.168.199.135,49612,192.168.84.134,445,TCP,1
192.168.199.135,49612,192.168.85.134,445,TCP,1
192.168.199.135,49612,192.168.86.134,445,TCP,1
192.168.199.135,49612,192.168.87.134,445,TCP,1
192.168.199.135,49612,192.168.88.134,445,TCP,1
192.168.199.135,49612,192.168.89.134,445,TCP,1
192.168.199.135,49612,192.168.9.134,445,TCP,1
192.168.199.135,49612,192.168.90.134,445,TCP,1
192.168.199.135,49612,192.168.92.134,445,TCP,1
192.168.199.135,49612,192.168.93.134,445,TCP,1
192.168.199.135,49612,192.168.97.134,445,TCP,1
192.168.199.135,49612,192.168.98.134,445,TCP,1
192.168.199.135,49612,192.168.99.134,445,TCP,1
192.168.199.135,49612,192.169.199.134,445,TCP,1
192.168.199.135,49612,192.17.199.134,445,TCP,1
192.168.199.135,49612,192.170.199.134,445,TCP,1
192.168.199.135,49612,192.172.199.134,445,TCP,1
192.168.199.135,49612,192.174.199.134,445,TCP,1
192.168.199.135,49612,192.176.199.134,445,TCP,1
192.168.199.135,49612,192.177.199.134,445,TCP,1
192.168.199.135,49612,192.178.199.134,445,TCP,1
192.168.199.135,49612,192.179.199.134,445,TCP,1
192.168.199.135,49612,192.180.199.134,445,TCP,1
192.168.199.135,49612,192.184.199.134,445,TCP,1
192.168.199.135,49612,192.188.199.134,445,TCP,1
192.168.199.135,49612,192.189.199.134,445,TCP,1
192.168.199.135,49612,192.190.199.134,445,TCP,1
192.168.199.135,49612,192.191.199.134,445,TCP,1
192.168.199.135,49612,192.192.199.134,445,TCP,1
192.168.199.135,49612,192.193.199.134,445,TCP,1
192.168.199.135,49612,192.196.199.134,445,TCP,1
192.168.199.135,49612,192.197.199.134,445,TCP,1
192.168.199.135,49612,192.2.199.134,445,TCP,1
192.168.199.135,49612,192.202.199.134,445,TCP,1
192.168.199.135,49612,192.203.199.134,445,TCP,1
192.168.199.135,49612,192.205.199.134,445,TCP,1
192.168.199.135,49612,192.207.199.134,445,TCP,1
192.168.199.135,49612,192.208.199.134,445,TCP,1
192.168.199.135,49612,192.211.199.134,445,TCP,1
192.168.199.135,49612,192.215.199.134,445,TCP,1
192.168.199.135,49612,192.217.199.134,445,TCP,1
192.168.199.135,49612,192.218.199.134,445,TCP,1
192.168.199.135,49612,192.22.199.134,445,TCP,1
192.168.199.135,49612,192.220.199.134,445,TCP,1
192.168.199.135,49612,192.223.199.134,445,TCP,1
192.168.199.135,49612,192.224.199.134,445,TCP,1
192.168.199.135,49612,192.225.199.134,445,TCP,1
192.168.199.135,49612,192.226.199.134,445,TCP,1
192.168.199.135,49612,192.232.199.134,445,TCP,1
192.168.199.135,49612,192.233.199.134,445,TCP,1
192.168.199.135,49612,192.234.199.134,445,TCP,1
192.168.199.135,49612,192.235.199.134,445,TCP,1
192.168.199.135,49612,192.237.199.134,445,TCP,1
192.168.199.135,49612,192.242.199.134,445,TCP,1
192.168.199.135,49612,192.244.199.134,445,TCP,1
192.168.199.135,49612,192.247.199.134,445,TCP,1
192.168.199.135,49612,192.249.199.134,445,TCP,1
192.168.199.135,49612,192.251.199.134,445,TCP,1
192.168.199.135,49612,192.253.199.134,445,TCP,1
192.168.199.135,49612,192.26.199.134,445,TCP,1
192.168.199.135,49612,192.27.199.134,445,TCP,1
192.168.199.135,49612,192.28.199.134,445,TCP,1
192.168.199.135,49612,192.29.199.134,445,TCP,1
192.168.199.135,49612,192.30.199.134,445,TCP,1
192.168.199.135,49612,192.33.199.134,445,TCP,1
192.168.199.135,49612,192.34.199.134,445,TCP,1
192.168.199.135,49612,192.37.0.134,445,TCP,1
192.168.199.135,49612,192.37.199.134,445,TCP,1
192.168.199.135,49612,192.38.199.134,445,TCP,1
192.168.199.135,49612,192.40.199.134,445,TCP,1
192.168.199.135,49612,192.42.199.134,445,TCP,1
192.168.199.135,49612,192.43.199.134,445,TCP,1
192.168.199.135,49612,192.44.199.134,445,TCP,1
192.168.199.135,49612,192.45.199.134,445,TCP,1
192.168.199.135,49612,192.46.199.134,445,TCP,1
192.168.199.135,49612,192.48.199.134,445,TCP,1
192.168.199.135,49612,192.49.199.134,445,TCP,1
192.168.199.135,49612,192.51.199.134,445,TCP,1
192.168.199.135,49612,192.52.199.134,445,TCP,1
192.168.199.135,49612,192.53.199.134,445,TCP,1
192.168.199.135,49612,192.54.199.134,445,TCP,1
192.168.199.135,49612,192.55.199.134,445,TCP,1
192.168.199.135,49612,192.56.199.134,445,TCP,1
192.168.199.135,49612,192.57.199.134,445,TCP,1
192.168.199.135,49612,192.59.199.134,445,TCP,1
192.168.199.135,49612,192.60.199.134,445,TCP,1
192.168.199.135,49612,192.61.199.134,445,TCP,1
192.168.199.135,49612,192.62.199.134,445,TCP,1
192.168.199.135,49612,192.65.199.134,445,TCP,1
192.168.199.135,49612,192.66.199.134,445,TCP,1
192.168.199.135,49612,192.67.199.134,445,TCP,1
192.168.199.135,49612,192.68.199.134,445,TCP,1
192.168.199.135,49612,192.69.199.134,445,TCP,1
192.168.199.135,49612,192.7.199.134,445,TCP,1
192.168.199.135,49612,192.70.199.134,445,TCP,1
192.168.199.135,49612,192.71.199.134,445,TCP,1
192.168.199.135,49612,192.72.199.134,445,TCP,1
